3,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
10,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0
10,20|0,20|0,20|0,20|0,20|0,20|0,20|0,20|0,20|0,20|0,20|0,20|0,20|0,20|0,20|0,20|0,20|0,20|0,20|0,20|0,20|0,20|0,20|0,20|0,20|0,20|0,20|0,20|0,20|0,20|0,20|0,20|0
10,30|0,30|0,30|0,30|0,30|0,30|0,30|0,30|0,30|0,30|0,30|0,30|0,30|0,30|0,30|0,30|0,30|0,30|0,30|0,30|0,30|0,30|0,30|0,30|0,30|0,30|0,30|0,30|0,30|0,30|0,30|0,30|0
10,40|0,40|0,40|0,40|0,40|0,40|0,40|0,40|0,40|0,40|0,40|0,40|0,40|0,40|0,40|0,40|0,40|0,40|0,40|0,40|0,40|0,40|0,40|0,40|0,40|0,40|0,40|0,40|0,40|0,40|0,40|0,40|0
10,0|1,0|1,0|1,0|1,0|1,0|1,0|1,0|1,0|1,0|1,0|1,0|1,0|1,0|1,0|1,0|1,0|1,0|1,0|1,0|1,0|1,0|1,0|1,0|1,0|1,0|1,0|1,0|1,0|1,0|1,0|1,0|1
10,20|1,20|1,20|1,20|1,20|1,20|1,20|1,20|1,20|1,20|1,20|1,20|1,20|1,20|1,20|1,20|1,20|1,20|1,20|1,20|1,20|1,20|1,20|1,20|1,20|1,20|1,20|1,20|1,20|1,20|1,20|1,20|1
10,30|1,30|1,30|1,30|1,30|1,30|1,30|1,30|1,30|1,30|1,30|1,30|1,30|1,30|1,30|1,30|1,30|1,30|1,30|1,30|1,30|1,30|1,30|1,30|1,30|1,30|1,30|1,30|1,30|1,30|1,30|1,30|1
10,40|1,40|1,40|1,40|1,40|1,40|1,40|1,40|1,40|1,40|1,40|1,40|1,40|1,40|1,40|1,40|1,40|1,40|1,40|1,40|1,40|1,40|1,40|1,40|1,40|1,40|1,40|1,40|1,40|1,40|1,40|1,40|1
10,0|2,0|2,0|2,0|2,0|2,0|2,0|2,0|2,0|2,0|2,0|2,0|2,0|2,0|2,0|2,0|2,0|2,0|2,0|2,0|2,0|2,0|2,0|2,0|2,0|2,0|2,0|2,0|2,0|2,0|2,0|2,0|2
10,20|2,20|2,20|2,20|2,20|2,20|2,20|2,20|2,20|2,20|2,20|2,20|2,20|2,20|2,20|2,20|2,20|2,20|2,20|2,20|2,20|2,20|2,20|2,20|2,20|2,20|2,20|2,20|2,20|2,20|2,20|2,20|2
10,30|2,30|2,30|2,30|2,30|2,30|2,30|2,30|2,30|2,30|2,30|2,30|2,30|2,30|2,30|2,30|2,30|2,30|2,30|2,30|2,30|2,30|2,30|2,30|2,30|2,30|2,30|2,30|2,30|2,30|2,30|2,30|2
10,40|2,40|2,40|2,40|2,40|2,40|2,40|2,40|2,40|2,40|2,40|2,40|2,40|2,40|2,40|2,40|2,40|2,40|2,40|2,40|2,40|2,40|2,40|2,40|2,40|2,40|2,40|2,40|2,40|2,40|2,40|2,40|2
10,0|3,0|3,0|3,0|3,0|3,0|3,0|3,0|3,0|3,0|3,0|3,0|3,0|3,0|3,0|3,0|3,0|3,0|3,0|3,0|3,0|3,0|3,0|3,0|3,0|3,0|3,0|3,0|3,0|3,0|3,0|3,0|3
10,20|3,20|3,20|3,20|3,20|3,20|3,20|3,20|3,20|3,20|3,20|3,20|3,20|3,20|3,20|3,20|3,20|3,20|3,20|3,20|3,20|3,20|3,20|3,20|3,20|3,20|3,20|3,20|3,20|3,20|3,20|3,20|3
