87,30,272,522,765,997,1416,1772,2115,2441,2777,3094,3350
88,30,272,521,765,996,1416,1775,2121,2452,2794,3116,3377
89,30,272,522,767,997,1418,1775,2124,2456,2800,3129,3400
90,30,271,519,763,993,1410,1768,2109,2434,2769,3085,3340
91,30,275,525,769,999,1416,1772,2115,2441,2777,3094,3350
92,30,275,524,767,997,1413,1772,2118,2447,2791,3118,3382
93,30,274,522,765,994,1412,1769,2110,2440,2777,3096,3352
94,30,274,522,765,994,1413,1771,2115,2444,2784,3106,3363
95,30,272,522,765,997,1413,1769,2110,2438,2774,3093,3350
96,30,271,519,763,994,1415,1772,2121,2452,2796,3122,3388
97,30,275,525,767,997,1415,1774,2119,2450,2793,3121,3384
98,30,269,516,758,985,1400,1757,2102,2434,2779,3109,3377
99,30,275,527,772,1007,1429,1788,2129,2459,2797,3121,3384
100,30,275,525,767,1000,1418,1777,2124,2457,2802,3131,3396
101,30,272,522,763,994,1413,1771,2116,2447,2785,3107,3366
102,30,275,525,767,997,1413,1771,2113,2440,2777,3094,3352
103,30,275,525,771,1002,1421,1777,2121,2447,2784,3104,3360
104,30,266,510,751,979,1382,1727,2063,2382,2716,3037,3300
105,30,272,521,763,994,1410,1769,2113,2444,2785,3112,3374
106,30,272,522,767,999,1418,1775,2119,2444,2779,3096,3350
107,30,272,524,767,999,1418,1775,2118,2444,2781,3099,3356
108,30,274,522,765,994,1410,1766,2110,2438,2777,3097,3354
109,30,271,518,758,987,1394,1741,2079,2399,2731,3047,3302
110,30,274,524,765,994,1413,1771,2116,2447,2787,3109,3368
111,30,272,522,767,999,1415,1769,2110,2438,2774,3093,3350
112,30,275,527,771,1000,1419,1779,2125,2457,2804,3134,3402
113,30,275,525,769,999,1416,1775,2119,2450,2788,3110,3369
114,30,272,522,765,997,1413,1774,2121,2456,2806,3143,3418
115,30,275,525,772,1002,1416,1766,2104,2425,2759,3075,3334
116,30,275,525,769,999,1416,1772,2115,2443,2779,3100,3356
117,30,272,522,763,991,1406,1760,2100,2427,2762,3079,3337
118,30,272,519,760,990,1399,1747,2085,2407,2741,3057,3316
119,30,266,512,751,979,1382,1722,2054,2372,2704,3022,3287
120,30,269,518,758,988,1400,1752,2093,2419,2757,3079,3341
121,30,271,519,762,991,1407,1765,2107,2435,2772,3094,3354
122,30,272,522,763,996,1412,1766,2104,2429,2763,3079,3335
123,30,271,519,760,991,1407,1763,2107,2438,2781,3110,3379
124,30,275,524,765,994,1412,1769,2113,2446,2787,3112,3374
125,30,277,527,772,1004,1425,1785,2135,2469,2816,3152,3422
126,30,271,519,762,991,1407,1763,2106,2434,2771,3093,3350
127,30,274,524,767,997,1412,1766,2106,2432,2766,3084,3338
128,30,272,522,767,997,1416,1772,2116,2444,2782,3102,3360
129,30,277,529,774,1006,1425,1785,2132,2463,2807,3135,3397
130,30,266,512,751,979,1379,1722,2054,2377,2710,3031,3297
131,30,279,532,780,1013,1432,1788,2134,2466,2812,3143,3410
132,30,274,524,767,997,1409,1760,2100,2422,2757,3075,3338
133,30,272,522,767,997,1412,1766,2107,2434,2771,3091,3350
134,30,272,522,763,991,1402,1752,2090,2412,2746,3065,3324
135,30,274,525,771,1004,1422,1779,2122,2452,2791,3116,3379
136,30,272,522,765,996,1413,1772,2122,2459,2812,3152,3431
137,30,272,521,763,994,1412,1769,2116,2452,2802,3138,3413
138,30,269,518,760,988,1396,1740,2074,2393,2725,3044,3307
139,30,275,527,771,1002,1416,1766,2106,2431,2766,3085,3346
140,30,272,522,763,994,1409,1766,2110,2441,2784,3110,3372
141,30,275,527,772,1002,1421,1777,2121,2449,2788,3110,3371
142,30,272,525,767,999,1416,1774,2118,2449,2791,3116,3381
143,30,274,525,769,1002,1419,1777,2122,2454,2800,3134,3406
144,30,277,527,772,1004,1421,1777,2121,2450,2790,3113,3375
145,30,272,522,763,991,1397,1744,2081,2404,2740,3059,3321
146,30,272,519,760,990,1402,1756,2099,2429,2772,3102,3371
147,30,277,529,774,1006,1422,1779,2122,2452,2794,3119,3384
148,30,271,522,763,994,1404,1754,2094,2419,2756,3075,3338
149,30,275,525,769,999,1415,1772,2116,2447,2788,3113,3374
150,30,279,529,774,1004,1422,1779,2125,2459,2806,3138,3410
151,30,277,529,774,1004,1422,1779,2122,2449,2788,3110,3369
152,30,272,519,762,991,1404,1757,2100,2429,2772,3099,3363
153,30,272,524,767,997,1410,1763,2106,2432,2772,3094,3354
154,30,275,527,772,1006,1429,1791,2140,2477,2824,3157,3425
155,30,275,527,771,1002,1415,1766,2106,2432,2769,3088,3349
156,30,275,524,767,996,1407,1759,2100,2425,2763,3085,3346
157,30,275,525,769,999,1413,1768,2109,2435,2775,3096,3356
158,30,277,531,774,1007,1425,1787,2135,2472,2822,3160,3432
159,30,275,525,771,1000,1419,1775,2119,2447,2788,3110,3371
160,30,277,529,774,1004,1419,1775,2122,2454,2799,3129,3397
161,30,277,529,772,1002,1416,1769,2112,2441,2781,3104,3366
162,30,272,519,762,990,1399,1747,2084,2410,2747,3069,3329
163,30,277,529,772,1002,1419,1772,2113,2441,2779,3102,3365
164,30,277,529,774,1004,1419,1775,2119,2449,2788,3112,3374
165,30,274,522,765,994,1404,1752,2091,2415,2752,3072,3335
166,30,279,532,774,1004,1419,1772,2113,2441,2782,3107,3369
167,30,277,529,772,1004,1421,1777,2122,2457,2806,3138,3409
168,30,275,527,771,1000,1416,1772,2118,2454,2806,3144,3424
169,30,275,527,771,1000,1415,1769,2115,2447,2796,3132,3407
170,30,272,522,765,994,1407,1757,2097,2422,2762,3084,3347
171,30,274,522,763,991,1394,1738,2072,2394,2727,3047,3307
172,30,274,524,767,996,1412,1766,2110,2441,2787,3116,3385
173,30,277,527,771,1000,1416,1771,2113,2441,2782,3106,3366
174,30,279,531,776,1007,1427,1788,2137,2474,2825,3165,3440
175,30,275,527,772,1004,1419,1775,2121,2457,2810,3150,3429
176,30,277,529,774,1004,1419,1777,2122,2456,2802,3132,3400
177,30,277,529,772,1000,1413,1768,2110,2438,2779,3104,3366
178,30,272,522,765,994,1407,1760,2104,2435,2779,3110,3379
179,30,279,529,774,1002,1415,1769,2110,2440,2782,3107,3371
180,30,277,527,771,1000,1410,1763,2102,2429,2766,3090,3352
181,30,275,527,769,999,1407,1757,2097,2425,2763,3085,3346
182,30,277,529,771,999,1409,1759,2097,2424,2762,3085,3344
183,30,277,527,771,1000,1415,1769,2110,2440,2779,3104,3366
184,30,266,513,751,977,1374,1712,2044,2363,2697,3019,3287
185,30,269,516,756,982,1385,1727,2063,2385,2722,3044,3310
186,30,275,527,769,999,1416,1772,2116,2447,2791,3118,3381
187,30,275,527,771,1000,1413,1766,2110,2441,2785,3115,3382
188,30,275,525,769,999,1413,1769,2112,2444,2788,3119,3387
189,30,272,521,762,990,1396,1741,2075,2400,2734,3056,3318
190,30,275,525,765,993,1397,1743,2079,2402,2737,3059,3319
191,30,277,529,771,999,1410,1763,2102,2427,2766,3090,3350
192,30,277,529,774,1004,1419,1775,2119,2450,2794,3122,3388
193,30,277,527,771,999,1404,1752,2088,2413,2750,3072,3337
194,30,269,516,756,982,1382,1722,2056,2377,2712,3037,3304
195,30,279,529,772,1000,1413,1768,2110,2441,2788,3119,3388
196,30,277,529,772,1002,1415,1768,2110,2440,2782,3107,3369
197,30,275,527,771,1002,1416,1772,2119,2459,2813,3157,3438
198,30,279,532,774,1002,1415,1769,2110,2441,2784,3113,3379
199,30,275,525,767,996,1410,1765,2109,2447,2800,3141,3421
200,30,268,513,751,977,1375,1712,2044,2363,2700,3022,3291
201,30,272,522,763,991,1397,1746,2084,2410,2747,3069,3332
202,30,275,525,769,997,1412,1769,2110,2441,2788,3116,3381
203,30,277,527,769,997,1406,1754,2094,2422,2760,3085,3347
204,30,277,531,774,1006,1421,1777,2122,2454,2799,3127,3393
205,30,277,529,772,1000,1410,1760,2100,2427,2765,3090,3350
206,30,277,531,774,1004,1416,1772,2113,2443,2785,3110,3374
207,30,277,529,771,999,1407,1757,2096,2422,2760,3085,3346
208,30,277,529,771,1000,1410,1763,2106,2435,2775,3099,3360
209,30,281,534,778,1009,1421,1775,2119,2454,2802,3138,3410
210,30,274,525,769,997,1407,1757,2097,2425,2766,3090,3354
211,30,279,531,772,999,1407,1762,2104,2437,2782,3112,3379
212,30,279,532,774,1002,1413,1766,2107,2438,2784,3112,3379
213,30,277,529,774,1002,1413,1765,2106,2435,2775,3102,3366
214,30,279,532,774,1002,1413,1765,2107,2437,2782,3113,3382
215,30,275,525,767,994,1404,1757,2097,2427,2769,3096,3360
216,30,272,519,758,985,1385,1727,2062,2384,2719,3044,3312
217,30,275,525,767,997,1407,1759,2100,2431,2774,3102,3372
218,30,269,518,756,982,1384,1727,2063,2387,2724,3050,3316
219,30,275,525,765,994,1400,1750,2088,2415,2756,3082,3349
220,30,279,531,774,1002,1410,1763,2102,2429,2769,3093,3354
221,30,275,525,767,994,1400,1747,2085,2410,2749,3071,3335
222,30,277,529,772,1002,1413,1766,2109,2441,2787,3118,3388
223,30,277,529,771,997,1406,1754,2093,2421,2762,3085,3347
224,30,279,532,776,1004,1416,1769,2113,2446,2791,3122,3393
225,30,279,532,776,1006,1418,1771,2113,2446,2791,3124,3394
226,30,275,527,769,1000,1409,1757,2097,2425,2766,3091,3357
227,30,279,531,772,1000,1410,1765,2107,2441,2788,3121,3390
228,30,279,532,776,1004,1416,1771,2113,2443,2787,3113,3377
229,30,277,529,772,1002,1413,1766,2107,2438,2781,3107,3371
230,30,279,532,774,1002,1413,1766,2107,2435,2779,3107,3372
231,30,279,529,772,1000,1410,1765,2107,2438,2782,3110,3375
232,30,269,516,754,979,1375,1712,2043,2365,2700,3024,3294
233,30,275,525,767,994,1404,1754,2099,2432,2782,3121,3397
234,30,274,522,763,990,1397,1749,2090,2421,2763,3090,3356
235,30,279,532,774,1004,1415,1769,2113,2447,2799,3135,3413
236,30,279,532,774,1004,1413,1766,2107,2435,2775,3100,3363
237,30,275,525,765,991,1394,1737,2071,2394,2729,3052,3316
238,30,279,534,778,1010,1425,1782,2127,2463,2815,3150,3425
239,30,281,532,774,1002,1410,1765,2106,2438,2782,3112,3379
240,30,282,535,778,1007,1419,1771,2113,2447,2797,3134,3410
241,30,279,532,776,1004,1415,1766,2106,2434,2775,3102,3365
242,30,271,519,756,984,1379,1718,2049,2369,2704,3031,3302
243,30,279,531,769,994,1402,1754,2094,2425,2769,3097,3362
244,30,277,531,774,1004,1416,1772,2116,2454,2813,3159,3441
245,30,279,532,774,1002,1410,1760,2100,2429,2771,3097,3357
246,30,282,535,778,1007,1416,1769,2110,2441,2787,3119,3388
247,30,274,522,762,988,1391,1738,2077,2404,2747,3075,3344
248,30,279,531,774,1002,1410,1763,2107,2441,2797,3140,3422
249,30,275,525,765,991,1394,1741,2077,2406,2747,3075,3344
250,30,272,521,758,982,1385,1732,2069,2397,2737,3060,3325
251,30,275,525,765,991,1400,1750,2091,2422,2769,3102,3375
252,30,281,534,778,1007,1419,1772,2113,2444,2788,3116,3382
253,30,275,525,765,993,1399,1744,2082,2407,2747,3072,3338
254,30,279,531,774,1002,1410,1760,2099,2425,2766,3091,3356
255,30,281,532,776,1006,1419,1772,2116,2449,2796,3127,3397
256,30,277,532,776,1007,1421,1775,2121,2457,2810,3152,3434
257,30,282,538,783,1013,1427,1782,2127,2463,2816,3157,3437
258,30,277,531,774,1007,1419,1775,2124,2462,2819,3168,3452
259,30,277,527,769,994,1402,1754,2099,2434,2784,3119,3394
260,30,277,532,774,1004,1413,1765,2104,2434,2777,3107,3377
261,30,279,532,778,1007,1421,1775,2119,2454,2802,3138,3412
262,30,282,535,778,1007,1416,1769,2110,2443,2790,3122,3396
263,30,277,527,769,997,1407,1762,2109,2447,2804,3150,3435
264,30,277,531,774,1002,1413,1766,2107,2437,2782,3113,3382
265,30,275,527,769,997,1407,1757,2097,2427,2772,3106,3375
266,30,279,532,774,1002,1416,1774,2122,2462,2818,3162,3441
267,30,271,519,756,981,1375,1716,2047,2372,2712,3041,3313
268,30,277,529,772,1002,1413,1765,2104,2435,2777,3107,3374
269,30,281,534,776,1004,1415,1766,2106,2435,2777,3106,3372
270,30,279,532,776,1004,1415,1766,2110,2444,2794,3134,3412
271,30,279,534,776,1004,1413,1766,2107,2438,2782,3113,3381
272,30,277,529,772,1000,1404,1750,2088,2413,2752,3077,3341
273,30,281,535,778,1009,1421,1774,2118,2449,2794,3125,3391
274,30,277,531,774,1004,1416,1769,2110,2440,2782,3110,3375
275,30,279,531,772,997,1407,1760,2104,2437,2782,3113,3379
276,30,281,535,778,1004,1413,1765,2104,2435,2777,3106,3372
277,30,277,529,774,1002,1410,1759,2097,2425,2765,3090,3352
278,30,279,532,774,1002,1410,1760,2099,2425,2766,3093,3357
279,30,275,527,767,996,1404,1754,2097,2429,2775,3107,3377
280,30,275,529,769,1000,1409,1760,2102,2432,2779,3115,3388
281,30,277,529,772,1002,1413,1766,2110,2444,2793,3129,3402
282,30,277,527,767,994,1407,1763,2107,2441,2787,3116,3382
283,30,282,534,774,1000,1409,1760,2102,2435,2781,3113,3385
284,30,279,532,776,1004,1416,1769,2110,2441,2784,3110,3372
285,30,277,527,769,997,1402,1750,2087,2413,2752,3079,3343
286,30,279,532,776,1006,1416,1769,2110,2440,2782,3110,3375
287,30,279,532,774,1002,1412,1763,2104,2435,2779,3110,3377
288,30,281,535,780,1010,1425,1779,2122,2454,2797,3125,3390
289,30,275,527,769,997,1402,1746,2082,2407,2747,3072,3340
290,30,275,527,769,1000,1410,1759,2100,2431,2774,3104,3375
291,30,279,532,772,1000,1413,1766,2110,2444,2791,3125,3394
292,30,279,534,776,1006,1416,1766,2107,2437,2779,3107,3371
293,30,279,532,776,1006,1419,1772,2116,2446,2791,3119,3385
294,30,277,527,767,994,1397,1741,2075,2397,2735,3057,3322
295,30,277,529,772,1000,1412,1763,2104,2434,2775,3102,3368
296,30,277,529,771,1000,1415,1769,2116,2452,2807,3150,3432
297,30,275,525,767,994,1404,1752,2094,2425,2768,3099,3369
298,30,271,519,756,982,1379,1718,2050,2374,2713,3041,3313
299,30,279,532,776,1004,1416,1769,2112,2443,2788,3116,3382
300,30,275,525,765,993,1394,1738,2072,2394,2731,3052,3316
301,30,279,532,774,1002,1412,1760,2100,2429,2769,3097,3360
302,30,275,527,769,999,1407,1754,2094,2419,2763,3090,3357
303,30,279,532,776,1006,1419,1772,2116,2447,2793,3124,3391
304,30,279,532,776,1007,1422,1775,2119,2450,2793,3119,3384
305,30,275,527,769,997,1404,1749,2087,2412,2749,3072,3335
306,30,274,525,767,997,1407,1754,2094,2424,2765,3094,3363
307,30,275,525,765,991,1394,1738,2074,2399,2737,3062,3325
308,30,279,534,778,1009,1424,1777,2121,2452,2796,3125,3391
309,30,279,534,781,1013,1432,1788,2135,2472,2824,3163,3438
310,30,282,535,778,1010,1425,1779,2124,2459,2809,3147,3424
311,30,275,527,767,994,1400,1747,2084,2410,2747,3069,3334
312,30,275,527,772,1002,1413,1766,2107,2435,2777,3104,3371
313,30,272,522,763,991,1396,1738,2074,2399,2735,3060,3329
314,30,277,529,771,999,1409,1760,2100,2431,2775,3102,3371
315,30,279,532,776,1006,1421,1774,2116,2449,2793,3124,3388
316,30,277,529,771,1000,1410,1760,2100,2425,2766,3090,3354
317,30,275,525,767,996,1399,1743,2077,2400,2737,3060,3325
318,30,277,529,772,1002,1416,1769,2112,2444,2791,3124,3394
319,30,277,531,772,1002,1412,1760,2100,2429,2769,3094,3357
320,30,277,532,776,1007,1424,1779,2124,2454,2797,3125,3388
321,30,279,532,778,1009,1424,1777,2122,2452,2797,3127,3394
322,30,277,529,774,1004,1419,1774,2116,2447,2794,3127,3397
323,30,277,529,772,1002,1413,1768,2110,2441,2787,3118,3385
324,30,279,535,780,1010,1427,1784,2127,2459,2804,3132,3397
325,30,275,527,771,1002,1416,1769,2113,2447,2791,3119,3388
326,30,279,532,774,1004,1421,1772,2116,2446,2788,3119,3385
327,30,275,527,767,997,1404,1749,2085,2410,2747,3072,3338
328,30,272,524,765,994,1400,1747,2082,2407,2746,3071,3338
329,30,272,524,765,994,1404,1756,2097,2425,2769,3097,3365
330,30,274,525,767,996,1404,1754,2094,2422,2762,3088,3357
331,30,282,535,781,1012,1425,1781,2125,2463,2816,3160,3440
332,30,275,525,767,996,1402,1747,2085,2409,2746,3066,3329
333,30,277,529,771,1000,1409,1757,2096,2422,2760,3084,3344
334,30,279,532,778,1007,1422,1779,2122,2454,2799,3129,3394
335,30,274,524,765,994,1400,1744,2079,2404,2741,3066,3329
336,30,275,527,772,1004,1418,1772,2116,2446,2787,3112,3374
337,30,279,532,780,1012,1431,1788,2135,2468,2816,3149,3422
338,30,272,525,767,999,1409,1757,2097,2424,2765,3091,3360
339,30,279,534,778,1010,1425,1782,2125,2457,2802,3131,3394
340,30,279,532,778,1010,1425,1782,2127,2462,2812,3149,3424
341,30,277,529,774,1004,1419,1774,2118,2447,2790,3116,3379
342,30,279,534,778,1012,1431,1788,2135,2471,2819,3157,3429
343,30,277,529,772,1004,1419,1772,2113,2443,2782,3107,3371
344,30,269,519,760,988,1394,1738,2075,2400,2735,3062,3331
345,30,272,524,769,1000,1413,1766,2107,2437,2779,3107,3375
346,30,272,522,763,994,1402,1747,2085,2409,2747,3072,3340
347,30,279,534,781,1013,1432,1790,2138,2475,2831,3174,3456
348,30,272,524,765,997,1406,1754,2094,2421,2762,3085,3356
349,30,277,529,774,1004,1421,1777,2122,2456,2800,3125,3391
350,30,275,527,771,1000,1412,1760,2100,2427,2766,3088,3352
351,30,279,535,781,1013,1432,1788,2135,2472,2825,3165,3441
352,30,277,529,774,1007,1425,1782,2127,2460,2804,3131,3396
353,30,275,529,778,1013,1435,1794,2147,2488,2846,3191,3479
354,30,272,522,763,994,1402,1749,2085,2410,2749,3075,3341
355,30,279,532,778,1010,1425,1777,2119,2447,2788,3110,3374
356,30,275,529,774,1007,1424,1779,2124,2456,2800,3131,3400
357,30,277,531,778,1013,1432,1793,2143,2482,2835,3175,3457
358,30,275,525,769,1000,1413,1765,2106,2431,2771,3093,3356
359,30,277,529,776,1010,1431,1790,2138,2475,2829,3171,3452
360,30,275,527,774,1007,1425,1782,2129,2463,2810,3146,3419
361,30,268,516,756,985,1388,1729,2063,2385,2721,3046,3318
362,30,275,527,772,1004,1419,1772,2113,2441,2782,3107,3372
363,30,277,531,778,1010,1425,1779,2119,2449,2788,3113,3379
364,30,279,531,774,1004,1421,1777,2121,2456,2802,3134,3402
365,30,275,527,771,1002,1413,1763,2104,2432,2771,3094,3357
366,30,279,532,778,1009,1425,1782,2124,2454,2796,3121,3384
367,30,268,516,756,985,1387,1725,2060,2381,2716,3040,3312
368,30,277,529,774,1007,1424,1779,2124,2454,2794,3118,3381
369,30,279,532,778,1012,1431,1788,2134,2466,2812,3140,3406
370,30,272,524,767,1000,1416,1772,2119,2454,2804,3141,3416
371,30,275,527,772,1006,1418,1766,2106,2429,2766,3091,3359
372,30,277,529,776,1009,1429,1788,2135,2468,2812,3140,3407
373,30,277,531,776,1010,1429,1787,2135,2469,2819,3157,3429
374,30,277,529,774,1007,1422,1775,2118,2444,2784,3107,3369
375,30,279,532,780,1012,1427,1782,2127,2457,2802,3132,3402
376,30,271,519,762,994,1402,1750,2090,2416,2757,3082,3350
377,30,272,525,769,1000,1418,1772,2115,2446,2785,3110,3372
378,30,275,527,774,1007,1425,1779,2122,2449,2788,3112,3374
379,30,277,532,778,1012,1429,1782,2125,2452,2793,3116,3379
380,30,274,525,769,997,1407,1756,2094,2419,2756,3077,3340
381,30,275,525,769,1000,1412,1762,2102,2427,2766,3085,3349
382,30,277,529,776,1007,1427,1784,2131,2465,2813,3147,3419
383,30,277,531,776,1010,1429,1787,2132,2469,2816,3152,3425
384,30,277,532,778,1012,1432,1791,2140,2475,2824,3157,3429
385,30,272,525,769,1002,1412,1760,2102,2427,2765,3088,3352
386,30,269,519,760,993,1400,1747,2088,2413,2752,3079,3349
387,30,282,538,786,1019,1438,1793,2138,2469,2819,3154,3429
388,30,279,532,780,1016,1437,1796,2146,2482,2834,3172,3449
389,30,275,527,774,1007,1427,1785,2132,2463,2806,3131,3394
390,30,277,532,776,1010,1429,1782,2125,2454,2794,3118,3379
391,30,277,532,778,1012,1427,1781,2125,2452,2791,3116,3381
392,30,272,522,767,1000,1416,1768,2112,2441,2782,3112,3379
393,30,272,524,769,1002,1416,1769,2113,2443,2785,3115,3384
394,30,272,525,772,1006,1421,1772,2113,2438,2777,3100,3368
395,30,279,535,783,1018,1438,1793,2138,2468,2809,3135,3399
396,30,275,527,771,1002,1416,1771,2113,2441,2779,3102,3365
397,30,277,527,772,1004,1419,1772,2115,2443,2782,3104,3368
398,30,272,522,765,997,1407,1757,2099,2425,2766,3090,3357
399,30,275,527,774,1007,1425,1779,2122,2449,2790,3113,3375
400,30,274,527,774,1010,1431,1788,2137,2469,2815,3143,3413
401,30,274,527,774,1007,1424,1775,2119,2447,2790,3115,3382
402,30,269,519,762,994,1402,1752,2093,2419,2759,3085,3354
403,30,275,529,776,1013,1429,1781,2122,2447,2785,3110,3375
404,30,275,529,774,1009,1427,1784,2127,2457,2797,3124,3385
405,30,275,527,774,1007,1427,1785,2132,2466,2809,3135,3397
406,30,277,531,776,1010,1429,1787,2131,2460,2800,3124,3388
407,30,275,529,776,1009,1427,1781,2124,2452,2791,3115,3377
408,30,272,525,769,1002,1421,1777,2125,2457,2802,3134,3402
409,30,272,525,769,1002,1415,1766,2107,2434,2772,3097,3365
410,30,272,524,769,1002,1416,1766,2104,2429,2766,3090,3356
411,30,279,535,783,1019,1440,1797,2141,2471,2813,3140,3404
412,30,274,525,772,1004,1425,1785,2135,2475,2829,3172,3452
413,30,272,525,767,1000,1410,1759,2097,2422,2760,3082,3347
414,30,274,525,769,1000,1412,1760,2100,2425,2763,3085,3347
415,30,275,529,776,1010,1429,1782,2125,2452,2791,3116,3379
416,30,275,527,772,1006,1422,1775,2119,2447,2785,3107,3372
